objective continuation of outer space investigations :522
astronautics nasa cp2014 2 vols 1977 :4
astronautics and aeronautics 1975 appendix d :4
astronautics and aeronautics 1972 name launch :4
astronautics and aeronautics 1972 launch date :4
astronautics an american chronology of science :4
astronaut john h glenn jr was :4
astronaut edward h white ii and :4
asteroid belt between mars and jupiter :4
associate administrator for space science vincent :4
associate administrator for space science said :4
associate administrator for space science had :4
associate administrator for space and terrestrial :4
associate administrator for applications charles w :4
assistant to the apollo program manager :4
assistant to nasa administrator james e :4
assistant secretary of state for public :4
assistant secretary of housing and urban :4
assistant secretary of defense for public :4
assistant administrator for international affairs arnold :4
assembly of structures in extravehicular activity :4
ascent stage deorbited and impacted near :4
as well as the communications satellite :4
as target for gemini rendezvous and :4
as secondary mission pilot performed maneuvers :4
as planned and sound arrivals were :4
as nasa deputy associate administrator for :4
as director of the national air :4
as air force chief of staff :4
as administrator of the federal aviation :4
as a propulsion fuel 19451959 nasa :4
articles from nonaerospace journals 19571977 nasa :4
arthur g renstrom of the library :4
arrived at nasa marshall space flight :4
arrived at marshall space flight center :4
arnold managing nasa in the apollo :4
arnold engineering development center the air :4
armstrong took mans first step on :4
armstrong commander michael collins cm pilot :4
armament development and test center at :4
areas class and above launched by :4
are unofficial do not take into :4
are necessarily arbitrary many of the :4
approximately including 2dstage casing and 300pound :4
appropriations millions item budget request authorization :4
approach and landing tests of the :4
applied physics laboratory of johns hopkins :4
applications and tracking and data acquisition :4
appendix d nasa sounding rocket launches :4
appears in appendix a and in :4
apollosoyuz test project mission scheduled for :4
apollosaturn launch vehicles nasa sp4206 1980 :4
apollo program director lg samuel c :4
apollo mission apollo 7 oct 11—22 :4
apollo launch facilities and operations nasa :4
apollo a history of manned lunar :4
apollo 8 astronauts frank borman james :4
apollo 5 launched jan 22 1968 :4
apollo 4 launched nov 9 1967 :4
apollo 15 astronaut david r scott :4
apollo 14 commander alan b shepard :4
apollo 11 commander neil a armstrong :4
apogee perigee period km km min :4
annual meeting of the american geophysical :4
annual meeting of the american association :4
announced the award of a 1 :4
announced that dr robert a frosch :4
announced it had signed a contract :4
announced it had issued rfps for :4
announced by secretary of defense melvin :4
announced award of a contract to :4
anniversary of first us satellite explorer :4
anderson jr and the technical editor :4
and xray solar radiation solar plasma :4
and would reimburse nasa for launch :4
and working in space a history :4
and wind profile by detonating grenades :4
and wind data in upper atmosphere :4
and was recovered in good condition :4
and was capable of multipleaccess and :4
and two had flown three times :4
and the uk science research council :4
and the technical editor was mrs :4
and the report to the congress :4
and the pratt whitney div of :4
and the national academy of engineering :4
and the european space research organization :4
and telegraph radio communications system within :4
and telegraph communications system transmission of :4
and technology subcommittee on space science :4
and technology in the exploration of :4
and technology dr raymond l bisplinghoff :4
and spacecraft systems performed according to :4
and space sciences favorably reported hr :4
and service modules lunar module cameras :4
and secretary of the air force :4
and returned to earth with lunar :4
and return him safely to earth :4
and ready historical reference compiling and :4
and provide basic scientific and engineering :4
and pratt whitney div of united :4
and payloads is of course accounted :4
and other scientific activities fiscal years :4
and other federal agencies the content :4
and other agencies and the report :4
and night images of cloud cover :4
and nasa test pilot fitzhugh fulton :4
and mapping research and development agency :4
and lifttodrag data with 40° upper :4
and leonard c bruno with robert :4
and last in a series of :4
and land resources land use water :4
and james w grimwood on the :4
and its influence on earths atmosphere :4
and instruments performed satisfactorily and good :4
and had been a member of :4
and good data were obtained nasa :4
and further improve a satellite radio :4
and extending into polar cap region :4
and extend the data base for :4
and evaluate surface material erosion and :4
and engineering data in support of :4
and docking mission scheduled for 1975 :4
and director of manned space flight :4
and detonated as planned and sound :4
and data acquisition gerald m truszynski :4
and criticisms are always welcomed by :4
and communications were the responsibility of :4
and charles d benson living and :4
and carrie e karegeannes origins of :4
and atmospheric administration and other government :4
and astronautics proceedings of the third :4
and astronautics an american chronology of :4
and articles from nonaerospace journals 19571977 :4
and apollo 5 launched jan 22 :4
and aeronautics 1972 name launch country :4
and aec at nuclear rocket development :4
and above launched by nasa in :4
and 3 transmitters telemetry system 4 :4
an american chronology of science and :4
an aerobee 170 sounding rocket from :4
american science and engineering inc payload :4
american inst of aeronautics and astronautics :4
american geophysical union meeting in washington :4
american chronology of science and technology :4
american astronauts 10 had participated in :4
always welcomed by the nasa historical :4
altitudes to measure wind velocities and :4
altitude to obtain data on temperature :4
altitude to measure spectral irradiance of :4
altitude background and signal to noise :4
alsep develop mans capability to work :4
